"ice.year","date","month","week","jday","mean.ice.conc","n"
1998,"1998-04-10",4,15,100,0.700796941168625,89969
1998,"1998-04-14",4,15,104,0.652891551534417,89969
1998,"1998-04-17",4,16,107,0.131823183540997,89969
1998,"1998-04-21",4,16,111,0.0798052662583779,89969
1998,"1998-04-24",4,17,114,0,89969
1999,"1998-12-15",12,50,349,0.253363552533636,90009
1999,"1998-12-18",12,51,352,0.200958107792684,89969
1999,"1998-12-25",12,52,359,1.21408485144883,89969
1999,"1998-12-29",12,52,363,2.0266712581369,90022
1999,"1999-01-01",1,1,1,2.82380597761451,89969
1999,"1999-01-05",1,1,5,2.53516119714711,90014
1999,"1999-01-08",1,2,8,6.51824517333748,89969
1999,"1999-01-12",1,2,12,7.63829338191189,90026
1999,"1999-01-15",1,3,15,14.2022807856039,89969
1999,"1999-01-19",1,3,19,3.92496304282586,89969
1999,"1999-01-22",1,4,22,4.38284297924841,89969
1999,"1999-01-26",1,4,26,4.49371450166168,89969
1999,"1999-01-29",1,5,29,5.44398626193467,89969
1999,"1999-02-02",2,5,33,6.34663881883728,90013
1999,"1999-02-05",2,6,36,4.31059587191144,89969
1999,"1999-02-12",2,7,43,2.97963743067056,89969
1999,"1999-02-19",2,8,50,6.757216374529,89969
1999,"1999-02-23",2,8,54,17.2703489340902,90017
1999,"1999-02-26",2,9,57,11.1679578521491,89969
1999,"1999-03-02",3,9,61,7.03720170280875,89969
1999,"1999-03-05",3,10,64,9.15559803932466,89969
1999,"1999-03-09",3,10,68,10.1518856495015,89969
1999,"1999-03-12",3,11,71,8.02632017694984,89969
1999,"1999-03-19",3,12,78,4.84016716869144,89969
1999,"1999-03-23",3,12,82,3.44629816936945,89969
1999,"1999-03-26",3,13,85,4.24107192477409,89969
1999,"1999-04-02",4,14,92,2.14529449032445,89969
1999,"1999-04-06",4,14,96,1.46153675228869,90008
1999,"1999-04-09",4,15,99,1.52630350454045,89969
1999,"1999-04-13",4,15,103,1.43461837573603,90010
1999,"1999-04-16",4,16,106,1.273494203559,89969
1999,"1999-04-20",4,16,110,1.2311153077094,90020
1999,"1999-04-23",4,17,113,1.19424468428014,89969
1999,"1999-04-27",4,17,117,1.03971780913232,90010
1999,"1999-04-30",4,18,120,1.01601662794963,89969
1999,"1999-05-04",5,18,124,0.112048085683177,90006
2000,"1999-12-03",12,49,337,0.0174504551567762,89969
2000,"1999-12-07",12,49,341,0.0747089406327764,90016
2000,"1999-12-10",12,50,344,0.0444041836632618,89969
2000,"1999-12-14",12,50,348,0.376366180913453,90032
2000,"1999-12-17",12,51,351,1.16267825584368,89969
2000,"1999-12-21",12,51,355,1.42220740987613,90015
2000,"1999-12-24",12,52,358,1.49940535073192,89969
2000,"1999-12-28",12,52,362,1.57842113449019,90014
2000,"1999-12-31",12,53,365,2.19981326901488,89969
2000,"2000-01-04",1,1,4,1.62989474152208,89969
2000,"2000-01-07",1,1,7,2.90305549689337,89969
2000,"2000-01-11",1,2,11,2.26533514029904,90022
2000,"2000-01-14",1,2,14,5.99895519567851,89969
2000,"2000-01-18",1,3,18,5.01133723838211,89969
2000,"2000-01-21",1,3,21,7.18075114761751,89969
2000,"2000-01-25",1,4,25,6.29211172737276,89969
2000,"2000-01-28",1,4,28,17.3869888517156,89969
2000,"2000-02-01",2,5,32,7.32185530571641,89969
2000,"2000-02-04",2,5,35,10.5638053107181,89969
2000,"2000-02-08",2,6,39,9.70384243461637,89969
2000,"2000-02-11",2,6,42,8.7450677455568,89969
2000,"2000-02-18",2,7,49,32.1681912658805,89969
2000,"2000-02-22",2,8,53,20.811557314186,89969
2000,"2000-02-25",2,8,56,13.866387311185,89969
2000,"2000-02-29",2,9,60,8.54188664984606,89969
2000,"2000-03-03",3,9,63,4.09896742211206,89969
2000,"2000-03-07",3,10,67,3.25089753137192,89969
2000,"2000-03-10",3,10,70,2.76756438328758,89969
2000,"2000-03-14",3,11,74,2.51219864620036,89969
2000,"2000-03-17",3,11,77,2.71098934077293,89969
2000,"2000-03-21",3,12,81,2.14792761367297,90017
2000,"2000-03-24",3,12,84,1.79272860652002,89969
2000,"2000-03-28",3,13,88,2.1325123097956,89969
2000,"2000-03-31",3,13,91,1.14995165001278,89969
2000,"2000-04-04",4,14,95,1.0700352343585,89969
2000,"2000-04-07",4,14,98,0.715301937333971,89969
2000,"2000-04-11",4,15,102,0.55074525669953,89969
2000,"2000-04-14",4,15,105,0.397748113239005,89969
2000,"2000-04-18",4,16,109,0.168969960895841,90016
2000,"2000-04-21",4,16,112,0.168969960895841,90016
2000,"2000-04-25",4,17,116,0,90017
2000,"2000-04-28",4,17,119,0,90017
2001,"2000-12-01",12,48,336,0.352121286220809,89969
2001,"2000-12-05",12,49,340,0.418533050272872,89969
2001,"2000-12-07",12,49,342,0.707354755526904,89969
2001,"2000-12-11",12,50,346,2.64857895497338,89969
2001,"2000-12-14",12,50,349,1.82240549522613,89969
2001,"2000-12-21",12,51,356,1.83813313474641,89969
2001,"2000-12-25",12,52,360,6.24387288955085,89969
2001,"2000-12-28",12,52,363,4.13825873356378,89969
2001,"2001-01-01",1,1,1,8.99643210439151,89969
2001,"2001-01-04",1,1,4,5.75175893919017,89969
2001,"2001-01-08",1,2,8,9.18644199668775,89969
2001,"2001-01-11",1,2,11,5.87307850481833,89969
2001,"2001-01-15",1,3,15,8.21838633307028,89969
2001,"2001-01-18",1,3,18,4.11819626760329,89969
2001,"2001-01-22",1,4,22,8.09645544576465,89969
2001,"2001-01-25",1,4,25,7.17747224043837,89969
2001,"2001-01-29",1,5,29,8.6589825384299,89969
2001,"2001-02-01",2,5,32,6.63750847514144,89969
2001,"2001-02-05",2,6,36,10.6460002889884,89969
2001,"2001-02-08",2,6,39,10.6753993042048,89969
2001,"2001-02-12",2,7,43,26.3385721748602,89969
2001,"2001-02-15",2,7,46,21.0514732852427,89969
2001,"2001-02-19",2,8,50,19.6978449233504,90020
2001,"2001-02-22",2,8,53,23.2392824195001,89969
2001,"2001-02-26",2,9,57,21.9063788638309,89969
2001,"2001-03-05",3,10,64,37.090326450366,90029
2001,"2001-03-08",3,10,67,44.391290333337,89969
2001,"2001-03-12",3,11,71,45.3402838755571,89969
2001,"2001-03-15",3,11,74,30.7194144649824,89969
2001,"2001-03-19",3,12,78,45.3699051895653,89969
2001,"2001-03-22",3,12,81,23.5936822683369,89969
2001,"2001-03-26",3,13,85,23.0670008558503,89969
2001,"2001-03-29",3,13,88,30.2724271693583,89969
2001,"2001-04-02",4,14,92,15.5934266247263,89969
2001,"2001-04-05",4,14,95,15.2639798152697,89969
2001,"2001-04-09",4,15,99,12.6726427991864,89969
2001,"2001-04-12",4,15,102,6.3632473407507,89969
2001,"2001-04-16",4,16,106,4.3238226500239,89969
2001,"2001-04-19",4,16,109,2.04464871233425,89969
2001,"2001-04-23",4,17,113,1.80484389067345,89969
2001,"2001-04-26",4,17,116,1.43388278184708,89969
2001,"2001-04-30",4,18,120,1.39186831019573,89969
2001,"2001-05-03",5,18,123,1.01951783392057,89969
2002,"2001-12-03",12,49,337,0.0148940190510065,89969
2002,"2001-12-07",12,49,341,0.0083380582329987,89949
2002,"2001-12-10",12,50,344,0.112538763351821,89969
2002,"2001-12-13",12,50,347,0.542075603819093,89969
2002,"2001-12-17",12,51,351,0.492457064142727,90018
2002,"2001-12-20",12,51,354,0.753203881336905,89969
2002,"2001-12-24",12,52,358,0.639490318495395,90017
2002,"2001-12-27",12,52,361,1.05636385866243,89969
2002,"2001-12-31",12,53,365,1.38144593303562,90018
2002,"2002-01-03",1,1,3,1.86975513788083,89969
2002,"2002-01-07",1,1,7,2.10196461907725,89992
2002,"2002-01-10",1,2,10,4.18373129187454,90001
2002,"2002-01-14",1,2,14,1.74743367550993,90012
2002,"2002-01-17",1,3,17,2.57813889382892,89968
2002,"2002-01-21",1,3,21,3.77657859929531,89969
2002,"2002-01-24",1,4,24,2.3452227458652,89968
2002,"2002-01-28",1,4,28,3.50904200335671,89969
2002,"2002-01-31",1,5,31,5.66156855770941,89968
2002,"2002-02-04",2,5,35,3.51567014892198,89980
2002,"2002-02-07",2,6,38,4.14425128934732,89968
2002,"2002-02-11",2,6,42,3.81642565772655,89969
2002,"2002-02-14",2,7,45,4.68222034501156,89968
2002,"2002-02-18",2,7,49,4.06256599495382,89969
2002,"2002-02-21",2,8,52,3.22825893651076,89968
2002,"2002-02-25",2,8,56,3.16342295679623,89969
2002,"2002-02-28",2,9,59,4.0723368308732,89968
2002,"2002-03-04",3,9,63,7.78590403361158,89969
2002,"2002-03-07",3,10,66,8.08959852391962,89968
2002,"2002-03-11",3,10,70,5.51521246333007,89992
2002,"2002-03-14",3,11,73,9.62564467366175,89968
2002,"2002-03-18",3,11,77,10.1340268053611,89982
2002,"2002-03-21",3,12,80,6.08959752803744,89969
2002,"2002-03-25",3,12,84,7.50052795963054,89969
2002,"2002-03-28",3,13,87,7.60876089276187,89968
2002,"2002-04-01",4,13,91,3.72289344107415,89969
2002,"2002-04-04",4,14,94,3.79162591143518,89968
2002,"2002-04-08",4,14,98,4.31770943324923,89969
2002,"2002-04-11",4,15,101,3.21836653032189,89968
2002,"2002-04-15",4,15,105,2.82891301207764,90001
2002,"2002-04-18",4,16,108,1.66081273341633,89968
2002,"2002-04-22",4,16,112,1.46722760061799,89969
2002,"2002-04-25",4,17,115,1.05848746220879,89968
2002,"2002-04-29",4,17,119,0.846177781235067,89987
2002,"2002-05-02",5,18,122,0.580539747465766,89968
2002,"2002-05-09",5,19,129,0,89968
2003,"2003-01-02",1,1,2,2.31463808545001,13622
2003,"2003-01-06",1,1,6,2.36368238356957,13828
2003,"2003-01-09",1,2,9,2.63580971957128,13622
2003,"2003-01-13",1,2,13,5.20187931287623,13622
2003,"2003-01-16",1,3,16,5.0997975122939,13828
2003,"2003-01-20",1,3,20,7.2696702343072,13828
2003,"2003-01-23",1,4,23,10.1981486838299,13828
2003,"2003-01-27",1,4,27,16.6293028637547,13828
2003,"2003-01-30",1,5,30,24.5979172693086,13828
2003,"2003-02-03",2,5,34,25.4812698871854,13828
2003,"2003-02-06",2,6,37,22.8022852183975,13828
2003,"2003-02-10",2,6,41,22.6272779866937,13828
2003,"2003-02-13",2,7,44,34.889354932022,13828
2003,"2003-02-17",2,7,48,83.8393115417992,13828
2003,"2003-02-20",2,8,51,59.858620190917,13828
2003,"2003-02-24",2,8,55,82.3293317905699,13828
2003,"2003-02-27",2,9,58,90.6739947931733,13828
2003,"2003-03-03",3,9,62,93.9879230546717,13828
2003,"2003-03-10",3,10,69,94.0775961816604,13828
2003,"2003-03-13",3,11,72,89.2540497541221,13828
2003,"2003-03-17",3,11,76,85.615417992479,13828
2003,"2003-03-20",3,12,79,80.165967601967,13828
2003,"2003-03-24",3,12,83,75.578536303153,13828
2003,"2003-03-27",3,13,86,73.0593722881111,13828
2003,"2003-03-31",3,13,90,45.2975846109343,13828
2003,"2003-04-03",4,14,93,56.4268151576511,13828
2003,"2003-04-07",4,14,97,47.8677321376916,13828
2003,"2003-04-10",4,15,100,41.6773936939543,13828
2003,"2003-04-14",4,15,104,17.6645212612091,13828
2003,"2003-04-21",4,16,111,5.67110211165751,13828
2003,"2003-04-24",4,17,114,5.41401504194388,13828
2003,"2003-04-28",4,17,118,2.99428695400636,13828
2003,"2003-05-01",5,18,121,3.48423488573908,13828
2003,"2003-05-05",5,18,125,1.87698871854209,13828
2003,"2003-05-08",5,19,128,1.36136823835696,13828
2003,"2003-05-12",5,19,132,0.448727220133063,13828
2003,"2003-05-15",5,20,135,0.61107897020538,13828
2003,"2003-05-19",5,20,139,0.267934625397744,13828
2003,"2003-05-22",5,21,142,0.269380966155626,13828
2003,"2003-05-26",5,21,146,0.241900491755858,13828
2003,"2003-05-29",5,22,149,0.108113971651721,13828
2004,"2003-12-01",12,48,335,0.39054470709147,13622
2004,"2003-12-03",12,49,337,0.838154469192942,13828
2004,"2003-12-08",12,49,342,0.666201732491558,13622
2004,"2003-12-11",12,50,345,0.91726618705036,13622
2004,"2003-12-15",12,50,349,1.17053296138599,13622
2004,"2003-12-18",12,51,352,1.37644986051975,13622
2004,"2003-12-22",12,51,356,1.21457935692263,13622
2004,"2003-12-25",12,52,359,2.66223755689326,13622
2004,"2003-12-29",12,52,363,1.57172221406548,13622
2004,"2004-01-01",1,1,1,1.96006460138012,13622
2004,"2004-01-05",1,1,5,2.14212303626487,13622
2004,"2004-01-08",1,2,8,5.76860960211423,13622
2004,"2004-01-12",1,2,12,6.39370136543826,13622
2004,"2004-01-15",1,3,15,9.49713698429012,13622
2004,"2004-01-19",1,3,19,7.31316987226545,13622
2004,"2004-01-22",1,4,22,14.7441638525914,13622
2004,"2004-01-26",1,4,26,22.4353986198796,13622
2004,"2004-01-29",1,5,29,27.0911026281016,13622
2004,"2004-02-02",2,5,33,39.4589634414917,13622
2004,"2004-02-05",2,6,36,39.3613272647188,13622
2004,"2004-02-09",2,6,40,40.7950374394362,13622
2004,"2004-02-12",2,7,43,45.8629422992218,13622
2004,"2004-02-16",2,7,47,23.4928791660549,13622
2004,"2004-02-19",2,8,50,51.9413448832771,13622
2004,"2004-02-23",2,8,54,25.863309352518,13622
2004,"2004-02-26",2,9,57,32.5172515049185,13622
2004,"2004-03-01",3,9,61,28.9821612098077,13622
2004,"2004-03-04",3,10,64,24.6465276758185,13622
2004,"2004-03-08",3,10,68,18.5596828659521,13622
2004,"2004-03-11",3,11,71,17.3733666128322,13622
2004,"2004-03-15",3,11,75,12.725003670533,13622
2004,"2004-03-18",3,12,78,15.1229628542064,13622
2004,"2004-03-22",3,12,82,9.5797239759213,13622
2004,"2004-03-25",3,13,85,9.79958890030833,13622
2004,"2004-03-29",3,13,89,9.79958890030833,13622
2004,"2004-04-01",4,14,92,6.86463074438408,13622
2004,"2004-04-05",4,14,96,3.61510791366906,13622
2004,"2004-04-08",4,15,99,3.34642490089561,13622
2004,"2004-04-12",4,15,103,2.89678461312583,13622
2004,"2004-04-15",4,16,106,2.21443253560417,13622
2004,"2004-04-19",4,16,110,1.63522243429746,13622
2004,"2004-04-22",4,17,113,1.26963735134342,13622
2004,"2004-04-26",4,17,117,1.14447217736015,13622
2004,"2004-04-29",4,18,120,0.76787549552195,13622
2004,"2004-05-03",5,18,124,0.114520628395243,13622
2004,"2004-05-06",5,19,127,0,13622
2005,"2004-12-02",12,49,337,0.348206537460226,13828
2005,"2004-12-06",12,49,341,0.489224761353775,13828
2005,"2004-12-09",12,50,344,0.58829910326873,13828
2005,"2004-12-13",12,50,348,0.664231993057564,13828
2005,"2004-12-16",12,51,351,1.17551345096905,13828
2005,"2004-12-20",12,51,355,1.51034133641886,13828
2005,"2004-12-23",12,52,358,1.86758750361585,13828
2005,"2004-12-27",12,52,362,3.4556696557709,13828
2005,"2004-12-30",12,53,365,2.64788834249349,13828
2005,"2005-01-03",1,1,3,2.65114260919873,13828
2005,"2005-01-06",1,1,6,4.56754411339312,13828
2005,"2005-01-10",1,2,10,4.82607752386462,13828
2005,"2005-01-13",1,2,13,8.87113103847266,13828
2005,"2005-01-17",1,3,17,9.47244720856234,13828
2005,"2005-01-20",1,3,20,14.5284929129303,13828
2005,"2005-01-24",1,4,24,15.6852039340469,13828
2005,"2005-01-27",1,4,27,14.6854208851605,13828
2005,"2005-01-31",1,5,31,15.4498119757015,13828
2005,"2005-02-03",2,5,34,13.3652733584032,13828
2005,"2005-02-07",2,6,38,5.99544402661267,13828
2005,"2005-02-10",2,6,41,4.79172693086491,13828
2005,"2005-02-14",2,7,45,7.68549320219844,13828
2005,"2005-02-17",2,7,48,6.26265548163147,13828
2005,"2005-02-21",2,8,52,22.4916835406422,13828
2005,"2005-02-24",2,8,55,30.9383135666763,13828
2005,"2005-02-28",2,9,59,28.0261064506798,13828
2005,"2005-03-03",3,9,62,31.0117153601388,13828
2005,"2005-03-07",3,10,66,15.4483656349436,13828
2005,"2005-03-10",3,10,69,36.582658374313,13828
2005,"2005-03-14",3,11,73,44.8644055539485,13828
2005,"2005-03-17",3,11,76,54.507520971941,13828
2005,"2005-03-21",3,12,80,22.1170812843506,13828
2005,"2005-03-24",3,12,83,23.9839456175875,13828
2005,"2005-03-28",3,13,87,15.6244576222158,13828
2005,"2005-03-31",3,13,90,16.7088516054382,13828
2005,"2005-04-04",4,14,94,6.87951981486838,13828
2005,"2005-04-07",4,14,97,4.80655192363321,13828
2005,"2005-04-11",4,15,101,2.77625108475557,13828
2005,"2005-04-14",4,15,104,2.34198727220133,13828
2005,"2005-04-18",4,16,108,1.59386751518658,13828
2005,"2005-04-21",4,16,111,1.1194677466011,13828
2005,"2005-04-25",4,17,115,0.237199884292739,13828
2005,"2005-04-28",4,17,118,0.105582875325427,13828
2005,"2005-05-02",5,18,122,0.0404975412207116,13828
2005,"2005-05-05",5,18,125,0.00470060746311831,13828
2005,"2005-05-09",5,19,129,0,13828
2006,"2005-11-28",11,48,332,0.331449126413155,13622
2006,"2005-12-01",12,48,335,0.560123329907503,13622
2006,"2005-12-05",12,49,339,0.821832330054324,13622
2006,"2005-12-08",12,49,342,1.3826897665541,13622
2006,"2005-12-12",12,50,346,0.992512112758773,13622
2006,"2005-12-15",12,50,349,1.58934077228014,13622
2006,"2005-12-20",12,51,354,1.23256496843342,13622
2006,"2005-12-22",12,51,356,1.80993980325943,13622
2006,"2005-12-26",12,52,360,3.44663045074145,13622
2006,"2005-12-29",12,52,363,1.72625165173983,13622
2006,"2006-01-02",1,1,2,0.992512112758773,13622
2006,"2006-01-05",1,1,5,1.9028042871825,13622
2006,"2006-01-09",1,2,9,1.23256496843342,13622
2006,"2006-01-12",1,2,12,1.80993980325943,13622
2006,"2006-01-16",1,3,16,1.78608133901042,13622
2006,"2006-01-19",1,3,19,3.44663045074145,13622
2006,"2006-01-23",1,4,23,2.78152987813831,13622
2006,"2006-01-26",1,4,26,2.47320510938188,13622
2006,"2006-01-30",1,5,30,2.62920276024079,13622
2006,"2006-02-02",2,5,33,2.709220378799,13622
2006,"2006-02-06",2,6,37,2.61892526794891,13622
2006,"2006-02-09",2,6,40,5.32594332697108,13622
2006,"2006-02-13",2,7,44,4.8535457348407,13622
2006,"2006-02-16",2,7,47,9.07832917339598,13622
2006,"2006-02-20",2,8,51,7.97937160475701,13622
2006,"2006-02-23",2,8,54,8.24952283071502,13622
2006,"2006-02-27",2,9,58,9.06695052121568,13622
2006,"2006-03-02",3,9,61,17.1145940390545,13622
2006,"2006-03-06",3,10,65,15.59315812656,13622
2006,"2006-03-09",3,10,68,12.7400528556746,13622
2006,"2006-03-13",3,11,72,6.85068271913082,13622
2006,"2006-03-16",3,11,75,4.86272206724416,13622
2006,"2006-03-20",3,12,79,5.05469094112465,13622
2006,"2006-03-23",3,12,82,4.02327117897519,13622
2006,"2006-03-27",3,13,86,4.02400528556746,13622
2006,"2006-03-30",3,13,89,4.37087065041844,13622
2006,"2006-04-03",4,14,93,2.82263984730583,13622
2006,"2006-04-06",4,14,96,2.17992952576714,13622
2006,"2006-04-10",4,15,100,1.83893701365438,13622
2006,"2006-04-13",4,15,103,1.71193657319043,13622
2006,"2006-04-17",4,16,107,1.29753340184995,13622
2006,"2006-04-20",4,16,110,0.989208633093525,13622
2006,"2006-04-24",4,17,114,0.297680223168404,13622
2006,"2006-04-27",4,17,117,0.0866245778887094,13622
2006,"2006-05-01",5,18,121,0.0356041697254441,13622
2006,"2006-05-04",5,18,124,0,13622
2007,"2006-12-04",12,49,338,0.585518750695501,53918
2007,"2006-12-07",12,49,341,1.07051448495864,53918
2007,"2006-12-11",12,50,345,1.11113171853555,53918
2007,"2006-12-14",12,50,348,0.921677361919953,53918
2007,"2006-12-18",12,51,352,0.892188137542194,53918
2007,"2006-12-21",12,51,355,0.972588004006083,53918
2007,"2006-12-25",12,52,359,1.13922994176342,53918
2007,"2006-12-28",12,52,362,1.2144367372677,53918
2007,"2007-01-01",1,1,1,1.50775251307541,53918
2007,"2007-01-04",1,1,4,1.17650877258059,53918
2007,"2007-01-08",1,2,8,0.759672094662265,53918
2007,"2007-01-11",1,2,11,1.34500537853778,53918
2007,"2007-01-15",1,3,15,2.11784561741904,53918
2007,"2007-01-18",1,3,18,4.63119922845803,53918
2007,"2007-01-22",1,4,22,6.07524388886828,53918
2007,"2007-01-25",1,4,25,7.49387959494047,53918
2007,"2007-01-29",1,5,29,8.41231128751066,53918
2007,"2007-02-01",2,5,32,10.0371860974072,53918
2007,"2007-02-05",2,6,36,16.4259616454616,53918
2007,"2007-02-08",2,6,39,19.671538261805,53918
2007,"2007-02-12",2,7,43,28.0590897288475,53918
2007,"2007-02-15",2,7,46,46.3197818910197,53918
2007,"2007-02-19",2,8,50,43.9139063021625,53918
2007,"2007-02-22",2,8,53,34.578712118402,53918
2007,"2007-02-26",2,9,57,21.1019511109463,53918
2007,"2007-03-01",3,9,60,20.9162988241404,53918
2007,"2007-03-05",3,10,64,17.6294558403502,53918
2007,"2007-03-08",3,10,67,52.4304499425053,53918
2007,"2007-03-12",3,11,71,14.2285507622686,53918
2007,"2007-03-15",3,11,74,13.1279906524723,53918
2007,"2007-03-19",3,12,78,13.131607255462,53918
2007,"2007-03-22",3,12,81,11.5422493415928,53918
2007,"2007-03-26",3,13,85,7.06786230943284,53918
2007,"2007-03-29",3,13,88,7.55517637894581,53918
2007,"2007-04-02",4,14,92,4.50647279201751,53918
2007,"2007-04-05",4,14,95,5.21801624689343,53918
2007,"2007-04-09",4,15,99,4.28252160688453,53918
2007,"2007-04-12",4,15,102,4.04568047776253,53918
2007,"2007-04-16",4,16,106,2.50333840275975,53918
2007,"2007-04-19",4,16,109,2.07184984606254,53918
2007,"2007-04-23",4,17,113,1.98913164434883,53918
2007,"2007-04-26",4,17,116,1.47705775436774,53918
2007,"2007-04-30",4,18,120,0.521625431210356,53918
2007,"2007-05-03",5,18,123,0.329203605474981,53918
2007,"2007-05-07",5,19,127,0.0762268630142068,53918
2007,"2007-05-10",5,19,130,0,53918
2008,"2007-11-27",11,48,331,0.071775659334545,53918
2008,"2007-11-29",11,48,333,0.219407248043325,53918
2008,"2007-12-03",12,49,337,0.999109759264068,53918
2008,"2007-12-06",12,49,340,2.55378537779591,53918
2008,"2007-12-10",12,50,344,1.73188916502838,53918
2008,"2007-12-13",12,50,347,2.56927185726474,53918
2008,"2007-12-17",12,51,351,2.91924774657814,53918
2008,"2007-12-20",12,51,354,2.92805742052747,53918
2008,"2007-12-24",12,52,358,2.19639081568307,53918
2008,"2007-12-27",12,52,361,2.66794020549724,53918
2008,"2007-12-31",12,53,365,3.65694202307207,53918
2008,"2008-01-03",1,1,3,6.15072888460254,53918
2008,"2008-01-07",1,1,7,2.71736711302348,53918
2008,"2008-01-10",1,2,10,2.69854223079491,53918
2008,"2008-01-14",1,2,14,2.22606550688082,53918
2008,"2008-01-17",1,3,17,3.8736600022256,53918
2008,"2008-01-21",1,3,21,8.70646166400831,53918
2008,"2008-01-24",1,4,24,8.42381023034979,53918
2008,"2008-01-28",1,4,28,9.84958640899143,53918
2008,"2008-01-31",1,5,31,11.5291739307838,53918
2008,"2008-02-04",2,5,35,10.8065024667087,53918
2008,"2008-02-07",2,6,38,10.3447828183538,53918
2008,"2008-02-11",2,6,42,11.7426462405876,53918
2008,"2008-02-14",2,7,45,17.2018620868727,53918
2008,"2008-02-18",2,7,49,15.1819429504062,53918
2008,"2008-02-21",2,8,52,27.9898178715828,53918
2008,"2008-02-25",2,8,56,32.6060870210319,53918
2008,"2008-02-28",2,9,59,30.8856967988427,53918
2008,"2008-03-04",3,10,64,38.828498831559,53918
2008,"2008-03-06",3,10,66,42.1125598130494,53918
2008,"2008-03-11",3,11,71,63.4677658666864,53918
2008,"2008-03-13",3,11,73,50.078823398494,53918
2008,"2008-03-18",3,12,78,50.0607403835454,53918
2008,"2008-03-19",3,12,79,37.7084647056642,53918
2008,"2008-03-20",3,12,80,33.1687006194592,53918
2008,"2008-03-25",3,13,85,29.5966096665307,53918
2008,"2008-03-26",3,13,86,19.4896880448088,53918
2008,"2008-03-27",3,13,87,15.828943951927,53918
2008,"2008-04-01",4,14,92,11.9793946362996,53918
2008,"2008-04-02",4,14,93,11.3242330946994,53918
2008,"2008-04-03",4,14,94,11.7946696835936,53918
2008,"2008-04-08",4,15,99,8.0868170184354,53918
2008,"2008-04-09",4,15,100,7.08566712415149,53918
2008,"2008-04-10",4,15,101,7.22958937646055,53918
2008,"2008-04-15",4,16,106,10.8065024667087,53918
2008,"2008-04-16",4,16,107,6.26989131644349,53918
2008,"2008-04-17",4,16,108,5.2657739530398,53918
2008,"2008-04-21",4,16,112,3.93347305167106,53918
2008,"2008-04-24",4,17,115,1.99766311806818,53918
2008,"2008-04-28",4,17,119,1.31208501799028,53918
2008,"2008-05-01",5,18,122,1.17910530806039,53918
2008,"2008-05-05",5,18,126,1.04352906265069,53918
2008,"2008-05-08",5,19,129,0.941151378018472,53918
2008,"2008-05-12",5,19,133,0.434548759226974,53918
2008,"2008-05-15",5,20,136,0,53918
2009,"2008-12-08",12,49,343,1.98050743721948,53918
2009,"2008-12-11",12,50,346,1.96270262250083,53918
2009,"2008-12-15",12,50,350,3.43224897065915,53918
2009,"2008-12-18",12,51,353,4.69657628250306,53918
2009,"2008-12-22",12,51,357,5.0737230609444,53918
2009,"2008-12-25",12,52,360,7.22782744167069,53918
2009,"2008-12-29",12,52,364,4.02935939760377,53918
2009,"2009-01-01",1,1,1,5.85630030787492,53918
2009,"2009-01-05",1,1,5,6.91234838087466,53918
2009,"2009-01-08",1,2,8,8.78713973070218,53918
2009,"2009-01-12",1,2,12,12.0681405096628,53918
2009,"2009-01-15",1,3,15,23.986794762417,53918
2009,"2009-01-19",1,3,19,33.9560072702993,53918
2009,"2009-01-22",1,4,22,29.6009681368003,53918
2009,"2009-01-26",1,4,26,51.7912385474239,53918
2009,"2009-01-29",1,5,29,60.4958455432323,53918
2009,"2009-02-02",2,5,33,49.0734077673504,53918
2009,"2009-02-05",2,6,36,71.4792833562076,53918
2009,"2009-02-09",2,6,40,62.4487184242739,53918
2009,"2009-02-12",2,7,43,57.5149300790089,53918
2009,"2009-02-16",2,7,47,77.2963574316555,53918
2009,"2009-02-19",2,8,50,71.6609481063838,53918
2009,"2009-02-23",2,8,54,75.7650506324419,53918
2009,"2009-02-26",2,9,57,79.3975010976145,54664
2009,"2009-03-02",3,9,61,93.6890277829296,53918
2009,"2009-03-05",3,10,64,88.5620757446493,53918
2009,"2009-03-10",3,10,69,83.4616454616269,53918
2009,"2009-03-12",3,11,71,81.0429726621907,53918
2009,"2009-03-17",3,11,76,63.0893208205052,53918
2009,"2009-03-19",3,12,78,53.6343150710338,53918
2009,"2009-03-24",3,12,83,55.2491746726511,53918
2009,"2009-03-26",3,13,85,35.2075373715642,53918
2009,"2009-03-31",3,13,90,35.8473979005156,53918
2009,"2009-04-01",4,13,91,33.5540079379799,53918
2009,"2009-04-02",4,14,92,23.3456359657257,53918
2009,"2009-04-07",4,14,97,16.2458733632553,53918
2009,"2009-04-09",4,15,99,11.3758856040654,53918
2009,"2009-04-14",4,15,104,13.9241997106718,53918
2009,"2009-04-16",4,16,106,11.6917355985014,53918
2009,"2009-04-20",4,16,110,6.4920805667866,53918
2009,"2009-04-23",4,17,113,5.54861085351831,53918
2009,"2009-04-27",4,17,117,4.00969991468526,53918
2009,"2009-04-30",4,18,120,4.00969991468526,53918
2009,"2009-05-04",5,18,124,0.85908231017471,53918
2009,"2009-05-07",5,19,127,0.199191364664861,53918
2010,"2009-12-04",12,49,338,0.189170448048077,82201
2010,"2009-12-05",12,49,339,0.194637730524062,82204
2010,"2009-12-06",12,49,340,0.120313374370453,82202
2010,"2009-12-08",12,49,342,0.185501922047589,82204
2010,"2009-12-09",12,49,343,0.287101130156567,82201
